2016-11-21 10:10:17
2016-11-21 10:10:19
2016-11-21 10:10:21
2016-11-21 10:10:23
2016-11-21 10:10:25
2016-11-21 10:10:27
2016-11-21 10:10:29
2016-11-21 10:10:31
2016-11-21 10:10:33
2016-11-21 10:10:35
2016-11-21 10:10:37
2016-11-21 10:10:39
2016-11-21 10:10:41
2016-11-21 10:10:43
2016-11-21 10:10:45
2016-11-21 10:10:47
2016-11-21 10:10:49
2016-11-21 10:10:51
2016-11-21 10:10:53
2016-11-21 10:10:55
2016-11-21 10:10:57
2016-11-21 10:10:59
2016-11-21 10:11:01
"2016-11-21 10:11:02ID: A1  Data: 00 00 AA AA 00 00 00 00 
"
"2016-11-21 10:11:02ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:02ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:03ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:04ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:05ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: AA  Data: BB 00 00 00 00 00 00 00 
"
"2016-11-21 10:11:06ID: A1  Data: 00 00 AA AA 00 00 00 00 
"
"2016-11-21 10:11:06ID: A2  Data: 00 00 00 00 00 00 00 AB 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:06ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:07ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:08ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:09ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:10ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:11ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:12ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:13ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:14ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BC  Data: 00 00 00 BB 00 00 00 00 
"
"2016-11-21 10:11:15ID: BB  Data: 00 00 00 BB 00 00 00 00 
"
